Timestamp (s),Angle (deg)
1.72712,-20.0391
1.75248,-20.0391
1.78095,-20.0391
1.80755,-20.0391
1.83501,-20.0391
1.86131,-20.0391
1.88674,-20.0391
1.91335,-20.0391
1.94374,-20.0391
1.97018,-20.0391
1.99664,-20.0391
2.01983,-20.0391
2.04944,-20.0391
2.07774,-20.0391
2.10099,-20.0391
2.12963,-20.0391
2.1598,-20.0391
2.18077,-20.0391
2.21209,-20.0391
2.2374,-20.0391
2.26695,-20.0391
2.29402,-20.0391
2.32067,-20.0391
2.34752,-20.0391
2.3718,-20.0391
2.40107,-20.0391
2.42833,-20.0391
2.4533,-20.0391
2.48105,-20.0391
2.50977,-20.0391
2.53435,-20.0391
2.56326,-20.0391
2.58811,-20.0391
2.61676,-20.0391
2.64472,-20.0391
2.66845,-20.0391
2.69823,-20.0391
2.72583,-20.0391
2.75171,-20.0391
2.77882,-20.0391
2.80554,-20.0391
2.83329,-20.0391
2.86176,-20.0391
2.88665,-20.0391
2.91189,-20.0391
2.93564,-20.0391
2.9679,-20.0391
2.99424,-20.0391
3.01913,-20.0391
3.04575,-20.0391
3.0756,-20.0391
3.1011,-20.0391
3.12875,-20.0391
3.1497,-20.0391
3.18373,-20.0391
3.21044,-20.0391
3.23583,-20.0391
3.26448,-20.0391
3.28242,-20.0391
3.31507,-20.0391
3.34543,-20.0391
3.371,-20.0391
3.39901,-20.0391
3.42642,-20.0391
3.45005,-20.127
3.47841,-20.127
3.50279,-20.127
3.53466,-20.127
3.56178,-20.127
3.58578,-20.127
3.61344,-20.127
3.64305,-20.127
3.66878,-20.127
3.69588,-20.127
3.72026,-20.127
3.74941,-20.127
3.77631,-20.127
3.80402,-20.127
3.83084,-20.127
3.8585,-20.127
3.88332,-20.127
3.91181,-20.127
3.93394,-20.127
3.96093,-20.127
3.99264,-20.127
4.01721,-20.127
4.04655,-20.127
4.06187,-20.127
4.09847,-20.127
4.12776,-20.127
4.14964,-20.127
4.18072,-20.127
4.20797,-20.127
4.23319,-20.127
4.26139,-20.127
4.28369,-20.127
4.31472,-20.127
4.3433,-20.127
4.3689,-20.127
4.39405,-20.127
4.42457,-20.127
4.44935,-20.127
4.47751,-20.127
4.50151,-20.127
4.53217,-20.127
4.55968,-20.127
4.58441,-20.127
4.61156,-20.127
4.64115,-20.127
4.66538,-20.127
4.69334,-20.127
4.71826,-20.127
4.74607,-20.127
4.77537,-20.127
4.80167,-20.127
4.8294,-20.127
4.85101,-20.127
4.88115,-20.127
4.90945,-20.127
4.93499,-20.127
4.96409,-20.127
4.99063,-20.127
5.01713,-20.127
5.0445,-20.127
5.06906,-20.127
5.09901,-20.127
5.12556,-20.127
5.15217,-20.127
5.17996,-20.127
5.20725,-20.127
5.23244,-20.127
5.26082,-20.127
5.28322,-20.127
5.31494,-20.127
5.34129,-20.127
5.36504,-20.127
5.39572,-20.127
5.42164,-20.127
5.44665,-20.127
5.47665,-20.127
5.49423,-20.127
5.52499,-20.127
5.55742,-20.127
5.58222,-20.127
5.60934,-20.127
5.63195,-20.127
5.6639,-20.127
5.69208,-20.127
5.71638,-20.127
5.74338,-20.127
5.77331,-20.127
5.79859,-20.127
5.82569,-20.127
5.84708,-20.127
5.88047,-20.127
5.90761,-20.127
5.92538,-20.127
5.96217,-20.127
5.99001,-20.127
6.0152,-20.127
6.04258,-20.127
6.06365,-20.127
6.09684,-20.127
6.1242,-20.127
6.14861,-20.127
6.17755,-20.127
6.1992,-20.127
6.23121,-20.127
6.25907,-20.127
6.27512,-20.127
6.31196,-20.127
6.33951,-20.127
6.36329,-20.127
6.39359,-20.127
6.41616,-20.127
6.44657,-20.127
6.47485,-20.127
6.5,-20.127
6.52852,-20.127
6.55594,-20.127
6.58113,-20.127
6.60879,-20.127
6.63256,-20.127
6.66356,-20.127
6.69016,-20.127
6.71683,-20.127
6.7441,-20.127
6.77231,-20.127
6.79771,-20.127
6.8252,-20.127
6.84837,-20.127
6.87909,-20.127
6.90561,-20.127
6.92496,-20.127
6.95994,-20.127
6.98614,-20.127
7.01233,-20.127
7.04098,-20.127
7.06226,-20.127
7.0949,-20.127
7.12272,-20.127
7.14698,-20.127
7.17614,-20.127
7.1964,-20.127
7.2298,-20.127
7.25636,-20.127
7.28025,-20.127
7.30988,-20.127
7.33863,-20.127
7.36424,-20.127
7.39204,-20.127
7.41874,-20.127
7.4456,-20.127
7.4727,-20.127
7.49847,-20.127
7.52702,-20.127
7.55107,-20.127
7.57921,-20.127
7.60696,-20.127
7.63113,-20.127
7.66126,-20.127
7.68758,-20.127
7.71284,-20.127
7.74055,-20.127
7.76238,-20.127
7.7958,-20.127
7.82236,-20.127
7.84675,-20.127
7.87735,-20.127
7.9046,-20.127
7.92915,-20.127
7.95796,-20.127
7.98274,-20.127
8.01202,-20.127
8.03888,-20.127
8.06408,-20.127
8.09146,-20.127
8.11212,-20.127
8.14491,-20.127
8.17408,-20.127
8.19439,-20.127
8.22836,-20.127
8.2545,-20.2148
8.28167,-20.127
8.30839,-18.457
8.33333,-12.9199
8.36294,-4.5703
8.38877,2.6367
8.41377,7.7344
8.43993,9.8438
8.4639,8.9648
8.49163,6.5039
8.51366,3.7793
8.54305,1.582
8.56502,0.2637
8.5938,-0.2637
8.62037,-0.0879
8.64526,0.3516
8.67054,0.8789
8.69421,1.1426
8.7221,1.3184
8.74738,1.4062
8.77359,1.4941
8.798,1.4941
8.8238,1.4941
8.84791,1.4941
8.87603,1.4941
8.89969,1.4941
8.92785,1.582
8.95369,1.582
8.97949,1.582
9.0047,1.582
9.031,1.582
9.05606,1.582
9.08215,1.582
9.10776,1.582
9.12886,1.582
9.15915,1.582
9.17847,1.582
9.21075,1.582
9.23627,1.582
9.26088,1.582
9.28748,1.582
9.3093,1.582
9.33881,1.6699
9.36381,1.6699
9.3889,1.6699
9.41287,1.6699
9.43925,1.6699
9.46123,1.6699
9.49266,1.6699
9.51663,1.6699
9.54275,1.6699
9.56956,1.6699
9.59449,1.6699
9.62146,1.7578
9.64604,1.7578
9.67296,1.7578
9.69665,1.7578
9.72421,1.7578
9.74412,1.7578
9.77574,1.7578
9.79762,1.7578
9.82671,1.7578
9.8522,1.7578
9.87829,1.7578
9.9036,1.7578
9.92595,1.7578
9.95477,1.8457
9.97794,1.7578
10.00575,1.7578
10.02815,1.8457
10.05746,1.8457
10.07967,1.8457
10.10971,1.8457
10.13606,1.8457
10.16058,1.8457
10.18693,1.8457
10.21023,1.8457
10.23775,1.8457
10.26078,1.8457
10.28871,1.8457
10.31142,1.8457
10.3387,1.8457
10.36005,1.9336
10.39174,1.8457
10.41021,1.8457
10.43748,1.8457
10.46911,1.9336
10.49507,1.8457
10.52067,1.8457
10.54445,1.9336
10.57107,1.9336
10.59625,1.9336
10.6233,1.9336
10.64319,1.9336
10.67477,1.8457
10.69596,1.9336
10.72537,1.9336
10.75204,1.8457
10.77704,1.9336
10.80299,1.9336
10.82695,1.9336
10.85378,1.9336
10.87897,1.9336
10.90505,1.9336
10.92967,1.9336
10.9552,1.9336
10.97876,1.9336
11.00804,1.9336
11.03504,1.9336
11.05949,1.9336
11.08502,1.9336
11.10844,1.9336
11.13593,1.9336
11.16045,1.9336
11.18751,1.9336
11.21129,1.9336
11.23849,1.9336
11.26168,1.9336
11.2903,1.9336
11.31164,1.9336
11.34223,1.9336
11.36812,1.9336
11.39165,1.9336
11.41915,1.9336
11.44452,1.9336
11.47065,1.9336
11.49596,1.9336
11.52104,1.9336
11.54498,1.9336
11.57294,1.9336
11.59584,1.9336
11.61954,1.9336
11.65107,1.9336
11.66982,1.9336
11.70197,1.9336
11.72645,1.9336
11.75322,1.9336
11.77915,1.9336
11.80487,1.9336
11.82939,1.9336
11.85349,1.9336
11.87421,1.9336
11.90638,1.9336
11.93394,1.9336
11.95658,1.9336
11.98412,1.9336
12.00875,1.9336
12.03538,1.9336
12.06101,1.9336
12.08697,1.9336
12.10965,1.9336
12.13798,1.9336
12.158,1.9336
12.18926,1.9336
12.21054,1.9336
12.24037,1.9336
12.26714,1.9336
12.29248,1.9336
12.31847,1.9336
12.33609,1.9336
12.36906,1.9336
12.39264,1.9336
12.42135,1.9336
12.44474,1.9336
12.46933,1.9336
12.4902,1.9336
12.52287,1.9336
12.54976,1.9336
12.57432,1.9336
12.60004,1.9336
12.62703,1.9336
12.65225,1.9336
12.67606,1.9336
12.70291,1.9336
12.72507,1.9336
12.75456,1.9336
12.7762,1.9336
12.80611,1.9336
12.83139,1.9336
12.85691,1.9336
12.88271,1.9336
12.90706,1.9336
12.93437,1.9336
12.95939,1.9336
12.98589,1.9336
13.00796,1.9336
13.03613,1.9336
13.05945,1.9336
13.08803,1.9336
13.10921,1.9336
13.13948,1.9336
13.16651,1.9336
13.19116,1.9336
13.21738,1.9336
13.24228,1.9336
13.26891,1.9336
13.29323,1.9336
13.32031,1.9336
13.34239,1.9336
13.37083,1.9336
13.39294,1.9336
13.42193,1.9336
13.44943,1.9336
13.47376,1.9336
13.49955,1.9336
13.52517,1.9336
13.5507,1.9336
13.57623,1.9336
13.60195,1.9336
13.62757,1.9336
13.65344,1.9336
13.67495,1.9336
13.70524,1.9336
13.72807,1.9336
13.75672,1.9336
13.7827,1.9336
13.80717,1.9336
13.83358,1.9336
13.85858,1.9336
13.88488,1.9336
13.90864,1.9336
13.93557,1.9336
13.96002,1.9336
13.9851,1.9336
14.01018,1.9336
14.03952,1.9336
14.06561,1.9336
14.0891,1.9336
14.1155,1.9336
14.14114,1.9336
14.16749,1.9336
14.1899,1.9336
14.21891,1.9336
14.24271,1.9336
14.26985,1.9336
14.28676,1.9336
14.31719,1.9336
14.34234,1.9336
14.36845,1.9336
14.39899,1.9336
14.42332,1.9336
14.44951,1.9336
14.47243,1.9336
14.50099,1.9336
14.52193,1.9336
14.55196,1.9336
14.57763,1.9336
14.60113,1.9336
14.62138,1.9336
14.65514,1.9336
14.68139,1.9336
14.70697,1.9336
14.7327,1.9336
14.75802,1.9336
14.78363,1.9336
14.80563,1.9336
14.83536,1.9336
14.85688,1.9336
14.88464,1.9336
14.90654,1.9336
14.9376,1.9336
14.96449,1.9336
14.98721,1.9336
15.01444,1.9336
15.03926,1.9336
15.06674,1.9336
15.08881,1.9336
15.11781,1.9336
15.14266,1.9336
15.16937,1.9336
15.19205,1.9336
15.21804,1.9336
15.242,1.9336
15.27227,1.9336
15.29786,1.9336
15.32327,1.9336
15.34871,1.9336
15.37212,1.9336
15.40002,1.9336
15.42379,1.9336
15.45052,1.9336
15.47355,1.9336
15.50001,1.9336
15.5224,1.9336
15.55432,1.9336
15.58035,1.9336
15.60392,1.9336
15.63175,1.9336
15.65452,1.9336
15.68201,1.9336
15.70493,1.9336
15.73397,1.9336
15.75874,1.9336
15.78589,1.9336
15.80717,1.9336
15.83656,1.9336
15.86339,1.9336
