Timestamp (s),Angle (deg)
2.05402,-27.334
2.08222,-27.334
2.10307,-27.4219
2.13124,-27.5098
2.16468,-27.5977
2.1858,-27.6855
2.21975,-27.7734
2.24539,-27.8613
2.27254,-27.9492
2.29828,-28.0371
2.32764,-28.125
2.35258,-28.2129
2.38102,-28.2129
2.40681,-28.3008
2.43476,-28.3887
2.4613,-28.4766
2.48803,-28.5645
2.51411,-28.5645
2.5338,-28.6523
2.5683,-28.6523
2.59598,-28.7402
2.61873,-28.7402
2.6459,-28.8281
2.67694,-28.916
2.70339,-28.916
2.73074,-29.0039
2.75249,-29.0039
2.7838,-29.0039
2.81214,-29.0918
2.83735,-29.0918
2.86253,-29.0918
2.89332,-29.0918
2.91825,-29.1797
2.94698,-29.1797
2.96934,-29.1797
3.00104,-29.1797
3.02789,-29.2676
3.05131,-29.2676
3.08135,-29.2676
3.10222,-29.2676
3.13561,-29.2676
3.16282,-29.2676
3.18879,-29.2676
3.21406,-29.2676
3.24336,-29.2676
3.27038,-29.3555
3.29804,-29.3555
3.32079,-29.3555
3.35222,-29.2676
3.37874,-29.3555
3.40192,-29.3555
3.43208,-29.3555
3.45994,-29.3555
3.48641,-29.3555
3.51382,-29.3555
3.5357,-29.4434
3.56759,-29.4434
3.59382,-29.4434
3.61807,-29.4434
3.64593,-29.4434
3.67627,-29.4434
3.70103,-29.5312
3.72894,-29.4434
3.75326,-29.5312
3.7821,-29.5312
3.81038,-29.5312
3.83648,-29.5312
3.86343,-29.5312
3.89228,-29.5312
3.91733,-29.6191
3.94515,-29.6191
3.97104,-29.6191
3.99538,-29.6191
4.02586,-29.6191
4.04984,-29.6191
4.07902,-29.6191
4.10151,-29.707
4.13374,-29.707
4.16118,-29.707
4.1862,-29.707
4.21525,-29.707
4.24251,-29.707
4.26758,-29.7949
4.2963,-29.7949
4.31765,-29.7949
4.35031,-29.7949
4.37653,-29.8828
4.40389,-29.8828
4.42957,-29.8828
4.45107,-29.8828
4.48463,-29.9707
4.51166,-29.9707
4.53532,-29.9707
4.56512,-29.9707
4.59306,-30.0586
4.61799,-30.0586
4.64559,-30.0586
4.67309,-30.1465
4.70003,-30.1465
4.72689,-30.1465
4.74782,-30.2344
4.78052,-30.2344
4.80011,-30.2344
4.83497,-30.2344
4.8624,-30.3223
4.88484,-30.3223
4.91706,-30.3223
4.94313,-30.4102
4.96865,-30.4102
4.9957,-30.4102
5.0158,-30.4102
5.05082,-30.498
5.07834,-30.498
5.09955,-30.498
5.1289,-30.5859
5.159,-30.5859
5.18631,-30.5859
5.21021,-30.5859
5.23616,-30.5859
5.26618,-30.5859
5.29353,-30.6738
5.31767,-30.6738
5.34541,-30.6738
5.36669,-30.6738
5.3952,-30.6738
5.42804,-30.6738
5.45023,-30.7617
5.48189,-30.7617
5.50987,-30.7617
5.53347,-30.7617
5.5639,-30.7617
5.59071,-30.8496
5.61645,-30.8496
5.64515,-30.8496
5.66901,-30.8496
5.69489,-30.8496
5.72524,-30.8496
5.74759,-30.8496
5.77905,-30.9375
5.80718,-30.9375
5.83281,-30.9375
5.85933,-30.9375
5.88273,-30.9375
5.91398,-30.9375
5.94153,-31.0254
5.9603,-31.0254
5.99381,-31.0254
6.01491,-31.0254
6.0492,-31.0254
6.07596,-31.0254
6.09855,-31.1133
6.1299,-31.1133
6.1573,-31.1133
6.18287,-31.1133
6.2105,-31.1133
6.23729,-31.1133
6.26002,-31.1133
6.29122,-31.2012
6.3131,-31.1133
6.3438,-31.2012
6.37375,-31.2012
6.3989,-31.2012
6.42674,-31.2012
6.44848,-31.2012
6.4804,-31.2012
6.50759,-31.2012
6.53455,-31.2891
6.55956,-31.2012
6.58962,-31.2891
6.61514,-31.2891
6.64235,-31.2891
6.66576,-31.2891
6.69628,-31.2891
6.72334,-31.2891
6.74901,-31.2012
6.7766,-31.2012
6.79821,-31.2012
6.83046,-31.2012
6.85787,-31.2012
6.88526,-31.2012
6.91198,-31.2012
6.93929,-31.2012
6.9655,-31.2012
6.99269,-31.2012
7.0142,-31.2012
7.04634,-31.2012
7.07365,-31.2012
7.09719,-31.2012
7.1285,-31.2012
7.15601,-31.2012
7.18239,-31.2012
7.20933,-31.2012
7.23439,-31.2012
7.26245,-31.2012
7.28906,-31.1133
7.31498,-31.1133
7.34287,-31.1133
7.36396,-31.1133
7.39778,-31.1133
7.42452,-31.1133
7.44761,-31.1133
7.47557,-31.1133
7.50614,-31.1133
7.53223,-31.1133
7.55914,-31.0254
7.58231,-31.0254
7.61175,-31.0254
7.64028,-31.0254
7.66441,-31.0254
7.6952,-31.0254
7.72262,-31.0254
7.74799,-31.0254
7.7755,-31.0254
7.80089,-31.0254
7.82609,-30.9375
7.8566,-30.9375
7.88286,-30.9375
7.90967,-30.9375
7.93101,-30.9375
7.96398,-30.9375
7.99148,-30.8496
8.01647,-30.8496
8.04508,-30.8496
8.07223,-30.8496
8.09801,-30.8496
8.12615,-30.8496
8.14682,-30.8496
8.1778,-30.7617
8.20735,-30.7617
8.23082,-30.7617
8.25946,-30.7617
8.28875,-30.7617
8.31266,-30.7617
8.34199,-30.7617
8.36367,-30.7617
8.39546,-30.7617
8.42244,-30.7617
8.44654,-30.7617
8.47686,-30.7617
8.49934,-30.7617
8.52969,-30.7617
8.55772,-30.7617
8.579,-30.7617
8.61074,-30.7617
8.63804,-30.7617
8.66264,-30.7617
8.69228,-30.7617
8.71307,-30.7617
8.7419,-30.7617
8.77363,-30.7617
8.79747,-30.7617
8.82535,-30.7617
8.85477,-30.7617
8.87872,-30.7617
8.9076,-30.7617
8.93116,-30.7617
8.96269,-30.7617
8.98905,-30.7617
9.01251,-30.7617
9.04196,-30.7617
9.0706,-30.7617
9.09631,-30.7617
9.12438,-30.7617
9.15112,-30.7617
9.17792,-30.7617
9.20475,-30.7617
9.22809,-30.7617
9.25872,-30.7617
9.28216,-30.7617
9.31299,-30.7617
9.33974,-30.7617
9.36467,-30.7617
9.3929,-30.7617
9.41299,-30.7617
9.44786,-30.7617
9.4754,-30.7617
9.49818,-30.7617
9.52961,-30.7617
9.55592,-30.7617
9.57849,-30.7617
9.60689,-30.7617
9.63725,-30.7617
9.66195,-30.7617
9.69086,-30.7617
9.71345,-30.7617
9.74131,-30.7617
9.77124,-30.7617
9.79472,-30.7617
9.82489,-30.7617
9.85328,-30.7617
9.87237,-30.7617
9.90583,-30.7617
9.92846,-30.7617
9.95947,-30.7617
9.98722,-30.7617
10.01375,-30.7617
10.03969,-30.7617
10.06105,-30.7617
10.09518,-30.7617
10.12212,-30.7617
10.14416,-30.7617
10.17558,-30.7617
10.20355,-30.7617
10.22887,-30.7617
10.25696,-30.7617
10.28115,-30.7617
10.31156,-30.7617
10.33771,-30.7617
10.36139,-30.7617
10.38957,-30.7617
10.41967,-30.7617
10.44519,-30.7617
10.47285,-30.7617
10.49713,-30.7617
10.52688,-30.7617
10.55408,-30.7617
10.57767,-30.7617
10.60732,-30.7617
10.63591,-30.7617
10.6601,-30.7617
10.68827,-30.7617
10.71464,-30.7617
10.73942,-30.7617
10.76964,-30.7617
10.7965,-30.7617
10.82264,-30.7617
10.8431,-30.7617
10.87196,-30.7617
10.90386,-30.7617
10.9269,-30.7617
10.95606,-30.7617
10.98607,-30.7617
11.0099,-30.7617
11.03871,-30.7617
11.0606,-30.7617
11.09308,-30.7617
11.12028,-30.7617
11.1446,-30.7617
11.17411,-30.7617
11.19734,-30.7617
11.22791,-30.7617
11.25499,-30.7617
11.27909,-30.7617
11.30638,-30.7617
11.33604,-30.7617
11.36306,-30.7617
11.38944,-30.7617
11.40982,-30.6738
11.44335,-30.2344
11.47105,-28.0371
11.49747,-21.8848
11.52445,-11.7773
11.55215,-0.2637
11.57101,7.6465
11.60301,10.1074
11.62635,7.5586
11.65479,3.4277
11.67733,-0.1758
11.70571,-2.2852
11.72811,-2.9883
11.75706,-2.5488
11.77824,-1.582
11.80835,-0.5273
11.83541,0.5273
11.8613,1.4941
11.88532,2.1094
11.91192,2.2852
11.93717,2.1973
11.96156,2.0215
11.98805,1.7578
12.01344,1.7578
12.03901,1.7578
12.06079,1.7578
12.08909,1.7578
12.11127,1.8457
12.1431,1.8457
12.16827,1.8457
12.19404,1.7578
12.22012,1.8457
12.23851,1.8457
12.27108,1.8457
12.29498,1.8457
12.32304,1.8457
12.34639,1.8457
12.37231,1.8457
12.40105,1.8457
12.42483,1.8457
12.4515,1.8457
12.47755,1.8457
12.50235,1.8457
12.5277,1.7578
12.55339,1.8457
12.57705,1.8457
12.60512,1.8457
12.62537,1.8457
12.65606,1.7578
12.67995,1.7578
12.70848,1.8457
12.73416,1.9336
12.75952,1.8457
12.77644,1.8457
12.81073,1.7578
12.83635,1.7578
12.86069,1.7578
12.88687,1.8457
12.91063,1.8457
12.93904,1.8457
12.96303,1.8457
12.98844,1.8457
13.01706,1.7578
13.04178,1.7578
13.06763,1.7578
13.08784,1.7578
13.11944,1.7578
13.14259,1.8457
13.16976,1.8457
13.19419,1.8457
13.2213,1.8457
13.24585,1.8457
13.27302,1.7578
13.29218,1.7578
13.32385,1.7578
13.35067,1.7578
13.37566,1.7578
13.40147,1.7578
13.42608,1.8457
13.45251,1.8457
13.47679,1.7578
13.50291,1.7578
13.52947,1.8457
13.55354,1.7578
13.5811,1.7578
13.60667,1.8457
13.62474,1.7578
13.65813,1.7578
13.68409,1.8457
13.70824,1.8457
13.73569,1.7578
13.75958,1.7578
13.78624,1.8457
13.8104,1.8457
13.83753,1.8457
13.85814,1.8457
13.88724,1.8457
13.91637,1.8457
13.94117,1.8457
13.96674,1.8457
13.99206,1.8457
14.01765,1.7578
14.04261,1.7578
14.0686,1.7578
14.09322,1.7578
14.12055,1.7578
14.14295,1.8457
14.1723,1.8457
14.19278,1.8457
14.22254,1.8457
14.24956,1.8457
14.27505,1.7578
14.30068,1.8457
14.32438,1.8457
14.35164,1.7578
14.37609,1.8457
14.40304,1.8457
14.42819,1.8457
14.45331,1.7578
14.47467,1.8457
14.50548,1.8457
14.5281,1.8457
14.55731,1.8457
14.58377,1.7578
14.60828,1.7578
14.63375,1.7578
14.65851,1.8457
14.68568,1.8457
14.71136,1.8457
14.73672,1.8457
14.75944,1.7578
14.78713,1.7578
14.80698,1.8457
14.83515,1.8457
14.85822,1.8457
14.89033,1.8457
14.91633,1.7578
14.94175,1.8457
14.96799,1.8457
14.99065,1.8457
15.01919,1.8457
15.04185,1.8457
15.07041,1.8457
15.09211,1.7578
15.12162,1.7578
15.14845,1.7578
15.16928,1.8457
15.19935,1.8457
15.22358,1.8457
15.2503,1.8457
15.2763,1.8457
15.30167,1.8457
15.32694,1.8457
15.35269,1.7578
15.37386,1.7578
15.40433,1.7578
15.4229,1.7578
15.45593,1.7578
15.48176,1.7578
