Timestamp (s),Angle (deg)
3.07453,-5.625
3.09951,-5.625
3.12857,-5.625
3.14872,-5.625
3.18038,-5.625
3.20687,-5.625
3.23116,-5.625
3.25715,-5.625
3.28146,-5.625
3.30795,-5.625
3.33283,-5.625
3.35999,-5.625
3.38512,-5.625
3.41156,-5.625
3.43569,-5.625
3.46278,-5.625
3.48425,-5.625
3.51441,-5.625
3.53996,-5.625
3.56567,-5.625
3.59087,-5.625
3.61578,-5.625
3.64181,-5.625
3.668,-5.625
3.69359,-5.625
3.71477,-5.7129
3.74497,-5.7129
3.76727,-5.7129
3.79657,-5.7129
3.82334,-5.7129
3.84747,-5.7129
3.87408,-5.7129
3.89976,-5.7129
3.92455,-5.7129
3.94849,-5.7129
3.97689,-5.7129
3.99869,-5.625
4.02706,-5.625
4.04845,-5.625
4.07867,-5.625
4.10043,-5.625
4.12995,-5.625
4.15622,-5.625
4.18017,-5.625
4.2067,-5.625
4.22991,-5.625
4.25908,-5.625
4.28045,-5.625
4.30702,-5.5371
4.33044,-5.5371
4.36138,-5.5371
4.38427,-5.5371
4.41327,-5.5371
4.4394,-5.5371
4.4637,-5.5371
4.49022,-5.5371
4.51363,-5.5371
4.54088,-5.5371
4.56649,-5.5371
4.59129,-5.4492
4.61765,-5.4492
4.64342,-5.3613
4.66174,-5.3613
4.69506,-5.2734
4.71564,-5.2734
4.74523,-5.2734
4.77327,-5.1855
4.79662,-5.1855
4.82326,-5.1855
4.84743,-5.1855
4.87535,-5.1855
4.89849,-5.1855
4.92712,-5.1855
4.94998,-5.1855
4.97736,-5.1855
5.00513,-5.1855
5.02936,-5.1855
5.05558,-5.1855
5.07868,-5.1855
5.10622,-5.1855
5.12865,-5.1855
5.15847,-5.1855
5.18254,-5.1855
5.20906,-5.1855
5.23118,-5.1855
5.26034,-5.1855
5.2798,-5.1855
5.31257,-5.1855
5.33816,-5.1855
5.3616,-5.1855
5.38937,-5.1855
5.41476,-5.1855
5.43925,-5.1855
5.46557,-5.1855
5.49116,-5.0977
5.51651,-5.0977
5.54344,-5.0977
5.56939,-5.0977
5.59487,-5.0977
5.62041,-5.1855
5.64551,-5.1855
5.67085,-5.1855
5.69671,-5.1855
5.72296,-5.1855
5.74627,-5.1855
5.7744,-5.1855
5.79764,-5.1855
5.82548,-5.1855
5.85102,-5.1855
5.87683,-5.1855
5.89432,-5.2734
5.92792,-5.2734
5.95421,-5.2734
5.97892,-5.2734
6.00509,-5.2734
6.02777,-5.2734
6.0562,-5.2734
6.07915,-5.2734
6.10779,-5.2734
6.12988,-5.2734
6.15845,-5.2734
6.17627,-5.2734
6.21047,-5.2734
6.23758,-5.2734
6.25725,-5.2734
6.28758,-5.2734
6.31326,-5.2734
6.33956,-5.2734
6.36338,-5.2734
6.39095,-5.2734
6.41285,-5.1855
6.44077,-5.1855
6.46326,-5.1855
6.49365,-5.1855
6.52033,-5.1855
6.54527,-5.0977
6.56321,-5.0977
6.59116,-5.0977
6.6217,-5.0977
6.64626,-5.0977
6.67308,-5.0977
6.69579,-5.0977
6.72495,-5.0977
6.74905,-5.0977
6.77459,-5.0977
6.79668,-5.0977
6.82835,-5.0977
6.85382,-5.0977
6.87904,-5.0977
6.90468,-5.0977
6.9238,-5.0098
6.95571,-5.0098
6.98174,-4.9219
7.00666,-4.9219
7.02839,-4.9219
7.05752,-4.9219
7.07966,-4.9219
7.10945,-4.9219
7.13671,-4.9219
7.16057,-4.9219
7.18676,-4.9219
7.21295,-4.9219
7.23744,-4.9219
7.26412,-4.9219
7.28966,-5.0098
7.31179,-5.0098
7.34147,-5.0977
7.3652,-5.0977
7.39208,-5.0977
7.41113,-5.0977
7.44301,-5.0977
7.46981,-5.0977
7.49337,-5.0977
7.52077,-5.0977
7.54583,-5.0977
7.57179,-5.0977
7.59438,-5.0977
7.62367,-5.0977
7.64529,-5.0977
7.67378,-5.0977
7.69503,-5.0977
7.72619,-5.0977
7.75234,-5.0977
7.77748,-5.0977
7.80363,-5.0977
7.82834,-5.0977
7.85375,-5.0977
7.8793,-5.0977
7.90606,-5.0977
7.92858,-5.0977
7.95731,-5.0977
7.98047,-5.0977
8.00864,-5.0977
8.02977,-5.0977
8.05961,-5.0977
8.08539,-5.0977
8.10976,-5.0977
8.13686,-5.0977
8.16045,-5.0977
8.1887,-5.0098
8.21069,-4.9219
8.23904,-4.9219
8.2629,-4.9219
8.28894,-4.834
8.31083,-4.834
8.34238,-4.834
8.36885,-4.7461
8.39412,-4.7461
8.41984,-4.7461
8.44511,-4.6582
8.47087,-4.5703
8.49625,-4.5703
8.52177,-4.5703
8.54311,-4.4824
8.57354,-4.4824
8.59536,-4.4824
8.62513,-4.4824
8.65175,-4.4824
8.67649,-4.4824
8.70185,-4.4824
8.72633,-4.4824
8.75317,-4.4824
8.77692,-4.4824
8.80446,-4.4824
8.8282,-4.4824
8.85567,-4.4824
8.87938,-4.4824
8.9078,-4.4824
8.93467,-4.4824
8.95877,-4.4824
8.98505,-4.4824
9.01047,-4.4824
9.03591,-4.4824
9.06144,-4.4824
9.08791,-4.4824
9.11218,-4.4824
9.13896,-4.4824
9.16052,-4.4824
9.18896,-4.4824
9.21149,-4.4824
9.242,-4.4824
9.26816,-4.3945
9.29293,-4.3945
9.32155,-4.3945
9.34621,-4.3945
9.37159,-4.3945
9.39634,-4.3945
9.42146,-4.3945
9.44221,-4.3945
9.47041,-4.3945
9.4918,-4.3066
9.52335,-4.2188
9.54386,-4.2188
9.57548,-4.2188
9.60117,-4.2188
9.62477,-4.1309
9.65319,-4.1309
9.67749,-4.1309
9.70336,-4.1309
9.72704,-4.1309
9.7549,-4.1309
9.77687,-4.1309
9.80438,-4.1309
9.83392,-4.043
9.85754,-4.043
9.88439,-3.6914
9.90738,-1.8457
9.93505,1.0547
9.96076,1.8457
9.98611,0.791
10.00893,0.0879
10.03764,0.0879
10.06012,0.4395
10.08911,0.5273
10.11173,0.4395
10.1405,0.4395
10.16741,0.4395
10.18746,0.4395
10.20957,0.4395
10.24291,0.4395
10.2684,0.4395
10.2944,0.4395
10.31999,0.4395
10.34364,0.4395
10.37136,0.4395
10.39346,0.4395
10.42256,0.3516
10.44988,0.3516
10.47437,0.4395
10.50049,0.4395
10.52697,0.4395
10.55222,0.4395
10.57563,0.4395
10.60329,0.4395
10.62682,0.4395
10.65454,0.4395
10.67682,0.5273
10.70606,0.4395
10.72778,0.4395
10.75651,0.4395
10.78328,0.3516
10.80827,0.4395
10.83453,0.4395
10.85917,0.4395
10.88495,0.3516
10.90963,0.3516
10.9363,0.4395
10.95922,0.4395
10.98807,0.4395
11.00812,0.4395
11.03943,0.3516
11.06609,0.4395
11.09131,0.4395
11.11629,0.3516
11.14134,0.3516
11.1687,0.5273
11.19037,0.4395
11.21937,0.4395
11.24261,0.4395
11.27042,0.3516
11.29392,0.4395
11.3203,0.4395
11.3491,0.4395
11.37383,0.4395
11.39963,0.4395
11.42459,0.4395
11.45056,0.4395
11.47496,0.4395
11.50194,0.4395
11.52728,0.4395
11.55206,0.3516
11.57479,0.3516
11.60339,0.4395
11.62551,0.4395
11.65584,0.3516
11.68267,0.3516
11.70726,0.4395
11.72571,0.4395
11.7593,0.4395
11.78451,0.4395
11.80855,0.4395
11.83555,0.4395
11.85701,0.4395
11.88657,0.4395
11.90619,0.4395
11.93884,0.4395
11.96528,0.5273
11.99015,0.4395
12.01568,0.4395
12.04099,0.4395
12.06656,0.4395
12.09154,0.5273
12.11824,0.4395
12.14198,0.4395
12.16939,0.4395
12.19187,0.4395
12.22147,0.4395
12.24172,0.4395
12.27111,0.4395
12.29882,0.4395
12.32085,0.4395
12.34964,0.5273
12.37326,0.4395
12.40062,0.3516
12.42647,0.4395
12.45162,0.4395
12.4739,0.4395
12.50362,0.4395
12.5286,0.4395
12.55468,0.4395
12.57255,0.3516
12.60553,0.4395
12.63212,0.4395
12.65588,0.3516
12.68351,0.3516
12.70623,0.3516
12.73475,0.4395
12.75992,0.4395
12.78574,0.3516
12.80629,0.4395
12.83723,0.4395
12.85668,0.4395
12.88918,0.4395
12.91488,0.4395
12.93882,0.4395
12.9656,0.4395
12.99013,0.3516
13.01663,0.4395
13.04235,0.4395
13.0686,0.4395
13.09093,0.4395
13.11959,0.3516
13.14583,0.4395
13.17094,0.4395
13.19719,0.4395
13.21754,0.4395
13.24809,0.3516
13.27223,0.4395
13.29911,0.4395
13.32223,0.4395
13.35069,0.4395
13.37341,0.3516
13.40164,0.4395
13.42638,0.4395
13.45167,0.4395
13.47342,0.4395
13.50487,0.4395
13.53074,0.4395
13.55612,0.4395
13.58194,0.4395
13.60705,0.4395
13.6335,0.4395
13.65701,0.4395
13.68471,0.3516
13.70683,0.4395
13.73585,0.4395
13.75783,0.4395
13.78743,0.4395
13.81383,0.4395
13.83937,0.4395
13.86478,0.4395
13.8901,0.4395
13.91577,0.4395
13.94059,0.3516
13.96767,0.4395
13.99007,0.3516
14.0172,0.4395
14.03939,0.4395
14.0698,0.4395
14.08945,0.4395
14.12155,0.4395
14.14705,0.4395
14.17268,0.3516
14.19872,0.4395
14.2215,0.4395
14.25002,0.4395
14.27292,0.4395
14.30169,0.4395
14.32277,0.4395
14.35048,0.4395
14.37329,0.4395
14.40459,0.4395
14.43011,0.4395
14.45635,0.4395
14.48207,0.4395
14.50611,0.5273
14.53201,0.4395
14.55538,0.4395
14.58385,0.4395
14.60572,0.4395
14.63486,0.4395
14.6584,0.4395
14.68659,0.4395
14.7125,0.4395
14.73774,0.4395
14.76328,0.4395
14.78919,0.4395
14.81448,0.4395
14.83744,0.4395
14.86589,0.3516
14.89023,0.4395
14.91779,0.4395
14.94077,0.4395
14.96882,0.4395
14.99578,0.4395
15.021,0.4395
15.04603,0.4395
15.07172,0.4395
15.09803,0.4395
15.12359,0.4395
15.14895,0.4395
15.17276,0.4395
15.19945,0.4395
15.22237,0.4395
15.25145,0.4395
15.27142,0.4395
15.30319,0.4395
15.32928,0.4395
15.34931,0.4395
15.38017,0.3516
15.39929,0.4395
15.43112,0.4395
15.45759,0.4395
15.48311,0.4395
15.50522,0.3516
15.53302,0.4395
15.5547,0.4395
15.58641,0.4395
15.61233,0.4395
15.63274,0.3516
15.6552,0.3516
15.68801,0.4395
15.71414,0.4395
15.73993,0.3516
15.76579,0.2637
15.79035,0.4395
15.81538,0.4395
15.83885,0.4395
15.86783,0.3516
15.88746,0.4395
15.9195,0.4395
15.94538,0.4395
15.97086,0.4395
15.99716,0.4395
16.02187,0.4395
16.0472,0.3516
16.06971,0.4395
16.09912,0.4395
16.12155,0.3516
16.14851,0.4395
16.17085,0.4395
16.20164,0.4395
16.22044,0.4395
16.25371,0.4395
16.27914,0.4395
16.30387,0.4395
16.33005,0.4395
16.35342,0.4395
16.38146,0.4395
16.40599,0.4395
16.43107,0.4395
16.45496,0.4395
16.48415,0.4395
16.51088,0.4395
16.53583,0.3516
16.56175,0.3516
16.58602,0.4395
16.61259,0.4395
16.63738,0.3516
16.66411,0.3516
16.68638,0.4395
16.71583,0.4395
16.7348,0.4395
16.76659,0.3516
16.78913,0.3516
