Timestamp (s),Angle (deg)
5.94761,0.4395
5.97522,0.4395
6.00041,0.3516
6.02633,0.4395
6.05004,0.4395
6.07839,0.4395
6.10057,0.5273
6.12905,0.4395
6.15584,0.4395
6.17993,0.3516
6.20807,0.4395
6.23188,0.4395
6.25782,0.4395
6.27956,0.4395
6.30846,0.4395
6.33092,0.4395
6.3594,0.4395
6.38368,0.4395
6.4114,0.4395
6.43391,0.4395
6.46354,0.3516
6.48891,0.4395
6.51456,0.4395
6.54027,0.4395
6.56329,0.4395
6.59124,0.4395
