Timestamp (s),Angle (deg)
5.59214,-8.6133
5.62191,-8.6133
5.64518,-8.6133
5.67345,-8.6133
5.69951,-8.6133
5.71892,-8.6133
5.74939,-8.6133
5.77415,-8.6133
5.80116,-8.6133
5.82383,-8.6133
5.85336,-8.6133
5.87519,-8.6133
5.90344,-8.6133
5.92406,-8.6133
5.95564,-8.6133
5.98267,-8.7012
6.00767,-8.7012
6.03269,-8.7891
6.05767,-8.7891
6.08426,-8.9648
6.10934,-9.0527
6.1355,-9.0527
6.1571,-9.1406
6.18412,-9.3164
6.20622,-9.3164
6.23833,-9.4043
6.25682,-9.4043
6.28972,-9.4043
6.3156,-9.4043
6.34001,-9.4043
6.36655,-9.4922
6.39257,-9.4922
6.41848,-9.4922
6.44127,-9.4922
6.46926,-9.4922
6.49011,-9.5801
6.52114,-9.668
6.54173,-9.668
6.56932,-9.668
6.59886,-9.668
6.62404,-9.668
6.65008,-9.668
6.67554,-9.7559
6.70103,-9.7559
6.72495,-9.7559
6.75183,-9.7559
6.77342,-9.8438
6.80102,-9.8438
6.82223,-9.8438
6.8543,-9.8438
6.88139,-9.9316
6.90595,-9.9316
6.93172,-10.0195
6.95791,-10.0195
6.98573,-10.0195
7.00882,-10.1074
7.03883,-10.1074
7.06701,-10.1074
7.09358,-10.1074
7.12073,-10.1074
7.14826,-10.1074
7.17421,-10.1074
7.20192,-10.1074
7.22385,-10.1074
7.25097,-10.1074
7.28198,-10.1074
7.30897,-10.1074
7.33627,-10.1074
7.36455,-10.1074
7.38926,-10.0195
7.41763,-10.0195
7.44062,-10.0195
7.47053,-10.0195
7.49766,-10.0195
7.52398,-10.0195
7.55169,-10.0195
7.57203,-10.0195
7.60687,-10.0195
7.63318,-10.0195
7.6595,-10.0195
7.68663,-10.0195
7.71413,-10.0195
7.73919,-10.0195
7.76797,-10.0195
7.78977,-10.0195
7.82153,-10.0195
7.84838,-9.9316
7.87276,-9.9316
7.89989,-9.8438
7.92187,-9.8438
7.95146,-9.8438
7.97226,-9.8438
8.00269,-9.7559
8.02429,-9.7559
8.05071,-9.7559
8.08076,-9.7559
8.10578,-9.7559
8.13155,-9.7559
8.15057,-9.7559
8.18262,-9.7559
8.20674,-9.7559
8.23373,-9.7559
8.25583,-9.7559
8.28451,-9.7559
8.30618,-9.7559
8.33675,-9.7559
8.36209,-9.7559
8.38824,-9.7559
8.41346,-9.7559
8.4386,-9.7559
8.46446,-9.7559
8.49115,-9.7559
8.51623,-9.7559
