Timestamp (s),Angle (deg)
0.07732,-0.35
0.07732,-0.35
0.08149,-0.35
0.08149,-0.35
0.08252,-0.35
0.08252,-0.35
0.08252,-0.35
0.08351,-0.35
0.08452,-0.35
0.08452,-0.35
0.08555,-0.35
0.08763,-0.35
0.08888,-0.35
0.08952,-0.35
0.09082,-0.35
0.09082,-0.35
0.09182,-0.35
0.09182,-0.35
0.09182,-0.35
0.09463,-0.35
0.09505,-0.35
0.09505,-0.35
0.09622,-0.35
0.09698,-0.35
0.09943,-0.35
0.09943,-0.35
0.1038,-0.35
0.10473,-0.35
0.10573,-0.35
0.10718,-0.35
0.10718,-0.35
0.10818,-0.35
0.11117,-0.35
0.11318,-0.35
0.11504,-0.35
0.11504,-0.35
0.11731,-0.35
0.11831,-0.35
0.11931,-0.35
0.12051,-0.35
0.12179,-0.35
0.12281,-0.35
0.12382,-0.35
0.12451,-0.35
0.12508,-0.35
0.12508,-0.35
0.1261,-0.35
0.1261,-0.35
0.1261,-0.35
0.12842,-0.35
0.12842,-0.35
0.12979,-0.35
0.12979,-0.35
0.13088,-0.35
0.13088,-0.35
0.13191,-0.35
0.13191,-0.35
0.13291,-0.35
0.13291,-0.35
0.1339,-0.35
0.1339,-0.35
0.1353,-0.35
0.1353,-0.35
0.1368,-0.35
0.13838,-0.35
0.13887,-0.35
0.13987,-0.35
0.14038,-0.35
0.14138,-0.35
0.14204,-0.35
0.14239,-0.35
0.1434,-0.35
0.1434,-0.35
0.1434,-0.35
0.1434,-0.35
0.1434,-0.35
0.1434,-0.35
0.1434,-0.35
0.14738,-0.35
0.14738,-0.35
0.14843,-0.35
0.14843,-0.35
0.1496,-0.35
0.1496,-0.35
0.15061,-0.35
0.15198,-0.35
0.15302,-0.35
0.15419,-0.35
0.155,-0.35
0.15607,-0.35
0.15724,-0.35
0.15724,-0.35
0.15835,-0.35
0.15877,-0.35
0.15877,-0.35
0.15978,-0.35
0.15978,-0.35
0.15978,-0.35
0.15978,-0.35
0.16213,-0.35
0.16213,-0.35
0.16341,-0.35
0.16442,-0.35
0.16442,-0.35
0.16442,-0.35
0.16584,-0.35
0.16701,-0.35
0.16701,-0.35
0.16802,-0.35
0.16903,-0.35
0.17039,-0.35
0.17161,-0.35
0.17199,-0.35
0.17303,-0.35
0.17437,-0.35
0.17482,-0.35
0.17482,-0.35
0.17584,-0.35
0.17584,-0.35
0.17685,-0.35
0.17685,-0.35
0.17685,-0.35
0.17685,-0.35
0.17967,-0.35
0.17967,-0.35
0.1807,-0.35
0.18173,-0.35
0.18173,-0.35
0.18272,-0.35
0.18272,-0.35
0.18372,-0.35
0.18473,-0.35
0.18572,-0.35
0.18572,-0.35
0.18672,-0.35
0.18761,-0.35
0.18983,-0.35
0.18983,-0.35
0.19249,-0.35
0.19249,-0.35
0.19353,-0.35
0.19459,-0.35
0.19459,-0.35
0.19596,-0.35
0.19596,-0.35
0.19696,-0.35
0.19696,-0.35
0.19696,-0.35
0.19696,-0.35
0.19696,-0.35
0.19696,-0.35
0.19696,-0.35
0.19696,-0.35
0.20088,-0.35
0.20305,-0.35
0.20538,-0.35
0.20687,-0.35
0.20724,-0.35
0.2083,-0.35
0.20963,-0.35
0.21013,-0.35
0.21013,-0.35
0.21116,-0.35
0.21216,-0.35
0.21216,-0.35
0.21216,-0.35
0.21216,-0.35
0.21216,-0.35
0.21216,-0.35
0.21586,-0.35
0.21586,-0.35
0.21692,-0.35
0.21819,-0.35
0.21926,-0.35
0.22023,-0.35
0.22076,-0.35
0.22207,-0.35
0.22311,-0.35
0.22419,-0.35
0.22522,-0.35
0.22522,-0.35
0.22623,-0.35
0.22623,-0.35
0.22623,-0.35
0.22623,-0.35
0.22956,-0.35
0.22956,-0.35
0.23063,-0.35
0.23063,-0.35
0.23063,-0.35
0.23258,-0.35
0.23258,-0.35
0.23361,-0.35
0.23607,-0.35
0.23807,-0.35
0.23903,-0.35
0.24008,-0.35
0.24083,-0.35
0.24186,-0.35
0.24287,-0.35
0.24287,-0.35
0.24398,-0.35
0.24495,-0.35
0.24495,-0.35
0.24495,-0.35
0.24624,-0.35
0.24624,-0.35
0.24624,-0.35
0.24624,-0.35
0.24624,-0.35
0.25009,-0.35
0.25009,-0.35
0.25196,-0.35
0.25306,-0.35
0.25306,-0.35
0.25435,-0.35
0.25435,-0.35
0.25741,-0.35
0.26442,-0.35
0.27194,-0.35
0.27901,-0.35
0.28615,-0.35
0.29312,-0.35
0.29959,-0.35
0.3038,-0.35
0.31352,-0.35
0.32051,-0.35
0.32668,-0.35
0.33535,-0.35
0.33733,-0.35
0.3483,-0.35
0.35381,-0.35
0.36218,-0.35
0.37006,-0.35
0.37599,-0.35
0.38279,-0.35
0.39002,-0.35
0.39757,-0.35
0.40394,-0.35
0.40394,-0.35
0.41863,-0.35
0.42177,-0.35
0.43159,-0.35
0.43877,-0.35
0.44452,-0.35
0.4523,-0.35
0.45713,-0.35
0.46601,-0.35
0.47386,-0.35
0.47686,-0.35
0.48673,-0.35
0.52231,-0.35
0.52853,-0.35
0.52853,-0.35
0.539,-0.35
0.539,-0.35
0.54314,-0.35
0.54314,-0.35
0.54424,-0.35
0.55061,-0.35
0.55761,-0.35
0.56363,-0.35
0.5725,-0.35
0.57795,-0.35
0.58423,-0.35
0.59117,-0.35
0.59258,-0.35
0.60503,-0.35
0.61145,-0.35
0.61922,-0.35
0.62557,-0.35
0.63277,-0.35
0.63692,-0.35
0.64651,-0.35
0.65365,-0.35
0.66078,-0.35
0.66828,-0.35
0.67187,-0.35
0.68132,-0.35
0.68706,-0.35
0.69528,-0.35
0.70282,-0.35
0.7085,-0.35
0.71592,-0.35
0.72019,-0.35
0.72993,-0.35
0.73684,-0.35
0.74353,-0.35
0.75106,-0.35
0.75809,-0.35
0.76446,-0.35
0.77123,-0.35
0.77853,-0.35
0.78556,-0.35
0.78671,-0.35
0.79912,-0.35
0.80281,-0.35
0.81309,-0.35
0.8206,-0.35
0.82737,-0.35
0.83473,-0.35
0.83919,-0.35
0.84771,-0.35
0.85544,-0.35
0.86188,-0.35
0.86937,-0.35
0.87558,-0.35
0.88252,-0.35
0.88648,-0.35
0.89651,-0.35
0.90361,-0.35
0.90991,-0.35
0.91741,-0.35
0.91953,-0.35
0.93128,-0.35
0.93603,-0.35
0.94503,-0.35
0.95134,-0.35
0.95859,-0.35
0.96583,-0.35
0.96953,-0.35
0.97972,-0.35
0.98666,-0.35
0.99345,-0.35
1.00028,-0.35
1.00306,-0.35
1.01444,-0.35
1.02177,-0.35
1.02808,-0.35
1.03476,-0.35
1.0394,-0.35
1.04913,-0.35
1.05277,-0.35
1.06297,-0.35
1.07018,-0.35
1.07652,-0.35
1.08374,-0.35
1.08607,-0.35
1.09775,-0.35
1.10272,-0.35
1.11202,-0.35
1.11794,-0.35
1.12577,-0.35
1.13248,-0.35
1.13939,-0.35
1.14617,-0.35
1.15383,-0.35
1.15971,-0.35
1.1673,-0.35
1.17412,-0.35
1.18076,-0.35
1.18782,-0.35
1.19497,-0.35
1.20238,-0.35
1.20888,-0.35
1.21629,-0.35
1.22234,-0.35
1.22977,-0.35
1.2373,-0.35
1.24328,-0.35
1.2511,-0.35
1.25766,-0.35
1.26406,-0.35
1.27186,-0.35
1.27453,-0.35
1.28546,-0.35
1.28637,-0.35
1.29899,-0.35
1.30504,-0.35
1.3123,-0.35
1.31987,-0.35
1.32051,-0.35
1.33304,-0.35
1.34073,-0.35
1.34705,-0.35
1.35193,-0.35
1.36087,-0.35
1.36875,-0.35
1.37489,-0.35
1.38165,-0.35
1.3857,-0.35
1.39589,-0.35
1.40352,-0.35
1.40888,-0.35
1.41715,-0.35
1.42413,-0.35
1.43022,-0.35
1.4375,-0.35
1.43902,-0.35
1.45095,-0.35
1.45241,-0.35
1.46505,-0.35
1.46851,-0.35
1.47889,-0.35
1.48673,-0.35
1.49231,-0.35
1.49943,-0.35
1.50218,-0.35
1.51388,-0.35
1.51892,-0.35
1.52795,-0.35
1.53412,-0.35
1.54163,-0.35
1.54817,-0.35
1.55211,-0.35
1.56236,-0.35
1.56992,-0.35
1.57527,-0.35
1.58347,-0.35
1.58629,-0.35
1.59714,-0.35
1.60241,-0.35
1.61117,-0.35
1.61837,-0.35
1.62503,-0.35
1.63161,-0.35
1.63713,-0.35
1.64565,-0.35
1.6529,-0.35
1.65808,-0.35
1.66627,-0.35
1.6706,-0.35
1.68029,-0.35
1.68595,-0.35
1.69437,-0.35
1.70064,-0.35
1.70801,-0.35
1.71463,-0.35
1.72199,-0.35
1.72856,-0.35
1.7361,-0.35
1.7361,-0.35
1.74979,-0.35
1.75288,-0.35
1.7636,-0.35
1.76996,-0.35
1.77501,-0.35
1.78424,-0.35
1.7856,-0.35
1.79817,-0.35
1.80192,-0.35
1.81171,-0.35
1.81946,-0.35
1.8246,-0.35
1.83277,-0.35
1.83586,-0.35
1.84655,-0.35
1.85174,-0.35
1.86051,-0.35
1.86758,-0.35
1.87359,-0.35
1.88139,-0.35
1.88557,-0.35
1.89538,-0.35
1.90245,-0.35
1.90863,-0.35
1.9162,-0.35
1.92113,-0.35
1.93008,-0.35
1.93748,-0.35
1.94397,-0.35
1.95038,-0.35
1.95806,-0.35
1.96465,-0.35
1.97022,-0.35
1.97832,-0.35
1.98533,-0.35
1.99072,-0.35
1.99902,-0.35
2.00606,-0.35
2.01304,-0.35
2.01858,-0.35
2.02687,-0.35
2.03463,-0.35
2.04008,-0.35
2.0478,-0.35
2.05474,-0.35
2.0624,-0.35
2.06938,-0.35
2.07517,-0.35
2.0825,-0.35
2.09009,-0.35
2.09613,-0.35
2.1029,-0.35
2.11071,-0.35
2.11783,-0.35
2.12488,-0.35
2.13022,-0.35
2.13778,-0.35
2.13984,-0.35
2.15154,-0.35
2.15906,-0.35
2.16548,-0.35
2.16986,-0.35
2.17933,-0.35
2.18656,-0.35
2.19055,-0.35
2.20083,-0.35
2.20306,-0.35
2.214,-0.35
2.2178,-0.35
2.22796,-0.35
2.23541,-0.35
2.24089,-0.35
2.24906,-0.35
2.2534,-0.35
2.26266,-0.35
2.26982,-0.35
2.27659,-0.35
2.28437,-0.35
2.29052,-0.35
2.29733,-0.35
2.30295,-0.35
2.31141,-0.35
2.31887,-0.35
2.32304,-0.35
2.33203,-0.35
2.33483,-0.35
2.346,-0.35
2.35302,-0.35
2.35912,-0.35
2.36659,-0.35
2.37258,-0.35
2.38049,-0.35
2.3843,-0.35
2.39426,-0.35
2.40178,-0.35
2.40695,-0.35
2.41555,-0.35
2.41933,-0.35
2.42909,-0.35
2.43599,-0.35
2.44205,-0.35
2.45058,-0.35
2.45156,-0.35
2.46406,-0.35
2.46804,-0.35
2.47761,-0.35
2.48499,-0.35
2.49177,-0.35
2.49881,-0.35
2.50151,-0.35
2.51274,-0.35
2.51927,-0.35
2.52587,-0.35
2.53334,-0.35
2.53679,-0.35
2.54716,-0.35
2.55169,-0.35
2.56105,-0.35
2.5684,-0.35
2.57389,-0.35
2.58207,-0.35
2.58914,-0.35
2.59422,-0.35
2.60271,-0.35
2.60458,-0.35
2.61653,-0.35
2.61937,-0.35
2.63089,-0.35
2.63686,-0.35
2.64405,-0.35
2.6516,-0.35
2.65827,-0.35
2.66527,-0.35
2.67013,-0.35
2.67884,-0.35
2.68603,-0.35
2.69232,-0.35
2.69982,-0.35
2.70082,-0.35
2.71365,-0.35
2.72067,-0.35
2.72736,-0.35
2.73373,-0.35
2.74135,-0.35
2.74854,-0.35
2.7527,-0.35
2.76192,-0.35
2.76989,-0.35
2.77389,-0.35
2.78272,-0.35
2.78607,-0.35
2.79707,-0.35
2.80378,-0.35
2.80972,-0.35
2.81803,-0.35
2.81803,-0.35
2.83162,-0.35
2.83588,-0.35
2.84516,-0.35
2.85311,-0.35
2.85763,-0.35
2.86685,-0.35
2.86789,-0.35
2.88,-0.35
2.88543,-0.35
2.89366,-0.35
2.90133,-0.35
2.90775,-0.35
2.91513,-0.35
2.91966,-0.35
2.92857,-0.35
2.93546,-0.35
2.94053,-0.35
2.9496,-0.35
2.95097,-0.35
2.96312,-0.35
2.96835,-0.35
2.97689,-0.35
2.98485,-0.35
2.98987,-0.35
2.99837,-0.35
3.00296,-0.35
3.0116,-0.35
3.01779,-0.35
3.02602,-0.35
3.03273,-0.35
3.03404,-0.35
3.04629,-0.35
3.0535,-0.35
3.06,-0.35
3.06721,-0.35
3.06866,-0.35
3.08153,-0.35
3.08557,-0.35
3.09481,-0.35
3.10174,-0.35
3.1091,-0.35
3.11599,-0.35
3.11724,-0.35
3.12971,-0.35
3.13551,-0.35
3.14334,-0.35
3.15054,-0.35
3.15628,-0.35
3.16482,-0.35
3.17056,-0.35
3.17807,-0.35
3.18504,-0.35
3.19195,-0.35
3.19931,-0.35
3.20366,-0.35
3.21305,-0.35
3.21741,-0.35
3.22699,-0.35
3.23395,-0.35
3.24,-0.35
3.24809,-0.35
3.25296,-0.35
3.26122,-0.35
3.26923,-0.35
3.27322,-0.35
3.28241,-0.35
3.288,-0.35
3.2959,-0.35
3.30021,-0.35
3.30917,-0.35
3.31707,-0.35
3.32214,-0.35
3.33133,-0.35
3.33396,-0.35
3.34487,-0.35
3.3522,-0.35
3.35723,-0.35
3.36565,-0.35
3.37267,-0.35
3.37927,-0.35
3.38429,-0.35
3.39395,-0.35
3.40087,-0.35
3.40772,-0.35
3.41462,-0.35
3.42116,-0.35
3.42811,-0.35
3.43496,-0.35
3.44215,-0.35
3.44907,-0.35
3.45616,-0.35
3.46237,-0.35
3.46813,-0.35
3.47612,-0.35
3.48355,-0.18
3.49014,0.0
3.49779,0.09
3.50249,0.18
3.5108,0.18
3.51791,0.18
3.52507,0.26
3.53147,0.26
3.53401,0.26
3.54516,0.26
3.55044,0.26
3.55923,0.09
3.56652,0.0
3.57152,0.0
3.57938,-0.09
3.58372,-0.09
3.59329,-0.18
3.60083,-0.18
3.60694,-0.18
3.61445,-0.18
3.62011,-0.09
3.62789,0.0
3.63476,0.0
3.64213,0.0
3.64836,0.0
3.65038,0.0
3.66223,0.09
3.66868,0.09
3.67589,0.09
3.68211,0.18
3.68926,0.26
3.69642,0.26
3.70024,0.26
3.71013,0.35
3.71749,0.35
3.72271,0.35
3.73096,0.35
3.73713,0.35
3.74436,0.35
3.7514,0.35
3.75847,0.35
3.76587,0.44
3.7697,0.44
3.77873,0.44
3.78475,0.44
3.79236,0.53
3.79917,0.53
3.80018,0.62
3.81295,0.62
3.81671,0.62
3.82656,0.62
3.83345,0.62
3.83951,0.62
3.8475,0.7
3.85038,0.7
3.86075,0.7
3.86822,0.7
3.87407,0.7
3.88122,0.7
3.88599,0.7
3.89509,0.7
3.90002,0.7
3.90875,0.7
3.9156,0.7
3.92248,0.7
3.92921,0.79
3.93333,0.79
3.94298,0.79
3.95014,0.97
3.95617,1.23
3.96404,3.87
3.96691,8.09
3.97722,10.81
3.984,13.01
3.99091,14.5
3.99864,15.56
3.99992,16.26
4.01195,17.14
4.01663,17.93
4.0257,18.63
4.03318,19.07
4.03846,19.51
4.0465,19.78
4.05346,20.04
4.06055,20.39
4.06704,20.74
4.06918,21.36
4.08203,22.32
4.08313,23.47
4.09513,24.7
4.10198,26.37
4.13448,28.12
4.13448,29.62
4.13851,31.03
4.14052,32.34
4.14052,33.49
4.14376,34.8
4.15124,35.77
4.15783,36.3
4.16495,36.74
4.17162,37.0
4.17314,37.27
4.18591,37.62
4.19208,38.06
4.19942,38.94
4.2055,39.99
4.21263,41.13
4.21862,42.1
4.22664,42.89
4.23455,43.68
4.24126,44.65
4.24835,45.7
4.24949,46.93
4.26139,48.16
4.26848,49.31
4.27496,50.36
4.28291,51.33
4.28443,52.03
4.29617,52.65
4.30109,53.35
4.31033,54.32
4.31723,55.46
4.32456,56.6
4.33098,58.01
4.33303,59.77
4.34507,61.79
4.34973,63.9
4.35884,66.01
4.36498,68.03
4.37267,69.79
4.37456,71.37
4.38622,73.04
4.39135,74.53
4.40066,75.94
4.4078,76.99
4.41502,78.05
4.41908,78.84
4.42803,79.72
4.43307,80.68
4.44199,81.83
4.44941,82.88
4.45574,83.94
4.46256,85.08
4.46613,86.22
4.47677,87.54
4.48467,88.95
4.49078,90.35
4.49727,91.76
4.503,93.16
4.51127,94.66
4.51613,96.24
4.52527,97.73
4.53192,99.4
4.53864,100.9
4.54596,102.39
4.54974,103.71
4.56023,105.12
4.56746,106.79
4.57269,108.28
4.58186,109.78
4.58291,111.18
4.59531,112.68
4.60229,114.26
4.60922,115.75
4.61611,117.42
4.62384,119.18
4.63111,121.2
4.63298,123.4
4.64443,125.68
4.65195,128.06
4.65825,130.69
4.66612,133.24
4.67144,135.97
4.68004,138.52
4.68529,140.89
4.69328,142.82
4.70102,144.49
4.7057,146.16
4.7151,147.48
4.71555,148.45
4.72847,149.33
4.73216,149.85
4.74237,150.47
4.75064,151.08
4.75471,151.96
4.7646,153.28
4.76559,154.69
4.77804,155.92
4.78221,157.06
4.79171,157.94
4.79942,158.64
4.80544,159.52
4.81337,160.31
4.81616,161.28
4.82691,161.98
4.83355,162.69
4.84087,163.12
4.84829,163.56
4.85512,163.83
4.86195,164.0
4.86695,164.18
4.87612,164.44
4.88424,164.88
4.88836,165.32
4.89813,166.03
4.89908,166.64
4.91131,167.26
4.91829,167.61
4.92336,167.87
4.93251,168.05
4.93399,168.31
4.94709,168.4
4.94915,168.4
4.96042,168.49
4.96811,168.66
4.97218,168.75
4.98253,168.93
4.98447,169.01
4.99575,169.01
5.00233,169.01
5.00957,169.01
5.01722,169.01
5.02233,169.1
5.03065,169.28
5.03515,169.45
5.04491,169.72
5.04925,169.98
5.059,170.42
5.06639,171.3
5.07328,172.44
5.08076,173.23
5.08356,173.58
5.09394,173.94
5.0992,174.29
5.108,174.73
5.11525,175.43
5.12218,176.4
5.12961,177.63
5.13419,179.21
5.14307,-178.68
5.15136,-176.48
5.15707,-174.46
5.16431,-173.06
5.16559,-172.18
5.17859,-171.65
5.18394,-171.47
5.19287,-171.21
5.20019,-170.51
5.20717,-169.54
5.21489,-168.13
5.22123,-166.2
5.22829,-164.18
5.23564,-162.16
5.24237,-160.22
5.24959,-158.2
5.24959,-156.01
5.26392,-153.63
5.27102,-150.82
5.27317,-147.57
5.28589,-143.35
5.29289,-138.6
5.29987,-133.95
5.30654,-129.38
5.3135,-124.8
5.31725,-120.23
5.32794,-115.4
5.33185,-111.09
5.34215,-107.4
5.34923,-104.5
5.35608,-102.13
5.36439,-100.11
5.36689,-98.09
5.37776,-95.98
5.38216,-93.87
5.39171,-91.67
5.39927,-89.65
5.40632,-87.63
5.41274,-85.87
5.41547,-84.64
5.42671,-83.67
5.43345,-83.32
5.44088,-83.14
5.44805,-83.14
5.45469,-83.14
5.46267,-83.23
5.46533,-83.32
5.47599,-83.67
5.48324,-84.38
5.49042,-85.78
5.49802,-87.45
5.4987,-89.38
5.51121,-92.02
5.51697,-95.54
5.52547,-100.2
5.53255,-106.17
5.53927,-113.55
5.54709,-122.34
5.54851,-132.54
5.56071,-144.49
5.56818,-158.64
5.57554,-174.38
5.58169,171.47
5.58905,159.96
5.59853,150.73
5.60145,142.29
5.61039,133.51
5.6176,124.45
5.62442,115.31
5.6319,106.44
5.63867,97.82
5.6458,89.91
5.65127,82.27
5.65895,75.23
5.66584,68.91
5.67276,63.54
5.68083,59.06
5.68301,55.11
5.69353,50.19
5.69872,44.56
5.70791,39.02
5.7147,34.1
5.72094,29.97
5.72908,26.89
5.73288,24.79
5.74223,23.64
5.74969,23.47
5.75487,23.82
5.76345,23.82
5.77006,23.82
5.77668,23.82
5.78171,23.82
5.79062,23.82
5.79848,23.82
5.80413,23.82
5.81136,23.82
5.81634,23.82
5.82541,23.82
5.83334,23.82
5.8397,23.82
5.84699,23.82
5.84946,23.82
5.86011,23.82
5.8671,23.82
5.87382,23.82
5.8814,23.82
5.88331,23.82
5.89553,23.82
5.89925,23.82
5.90873,23.82
5.91641,23.82
5.92248,23.82
5.93044,23.82
5.93144,23.82
5.94336,23.82
5.94939,23.82
5.95718,23.82
5.96459,23.82
5.97042,23.82
5.9788,23.82
5.98162,23.82
5.99201,23.82
5.99921,23.82
6.00615,23.82
6.01381,23.82
6.0164,23.82
6.02671,23.82
6.03364,23.82
6.04041,23.82
6.04793,23.82
6.04995,23.82
6.06136,23.82
6.06648,23.82
6.0754,23.82
6.08262,23.82
6.08936,23.82
6.09685,23.82
6.09791,23.82
6.11001,23.82
6.11488,23.82
6.12376,23.82
6.13137,23.82
6.13764,23.82
6.14367,23.82
6.16688,23.82
6.16889,23.82
6.16889,23.82
6.17292,23.82
6.17984,23.82
6.18692,23.82
6.19383,23.82
6.20072,23.82
6.20371,23.82
6.21448,23.82
6.21448,23.82
6.2277,23.82
6.23342,23.82
6.24149,23.82
6.24856,23.82
6.25548,23.82
6.26364,23.82
6.26945,23.82
6.27176,23.82
6.28331,23.82
6.28897,23.82
6.29751,23.82
6.30414,23.82
6.30714,23.82
6.31802,23.82
6.32001,23.82
6.33143,23.82
6.33817,23.82
6.34645,23.82
6.35331,23.82
6.35832,23.82
6.36661,23.82
6.36794,23.82
6.38054,23.82
6.38637,23.82
6.39418,23.82
6.39753,23.82
6.40799,23.82
6.41596,23.82
6.41999,23.82
6.42973,23.82
6.43104,23.82
6.4429,23.82
6.45017,23.82
6.45522,23.82
6.46435,23.82
6.46583,23.82
6.47744,23.82
6.48245,23.82
6.4914,23.82
6.49853,23.82
6.50432,23.82
6.51302,23.82
6.5144,23.82
6.52615,23.82
6.53086,23.82
6.53996,23.82
6.54747,23.82
6.55444,23.82
6.56077,23.82
6.56418,23.82
6.57454,23.82
6.58155,23.82
6.58874,23.82
6.59639,23.82
6.5979,23.82
6.6095,23.82
6.61415,23.82
6.62331,23.82
6.62934,23.82
6.63704,23.82
6.63935,23.82
6.6516,23.82
6.65391,23.82
6.66516,23.82
6.67204,23.82
6.67949,23.82
6.68342,23.82
6.69263,23.82
6.69744,23.82
6.70644,23.82
6.71394,23.82
6.72024,23.82
6.72717,23.82
6.73346,23.82
6.74095,23.82
6.74846,23.82
6.75529,23.82
6.76259,23.82
6.76681,23.82
6.77578,23.82
6.78074,23.82
6.78963,23.82
6.79717,23.82
6.80316,23.82
6.81039,23.82
6.81778,23.82
6.82455,23.82
6.83104,23.82
6.83104,23.82
6.84608,23.82
6.84708,23.82
6.85919,23.82
6.86403,23.82
6.87298,23.82
6.87928,23.82
6.88671,23.82
6.8934,23.82
6.89778,23.82
6.90772,23.82
6.91487,23.82
6.92007,23.82
6.92924,23.82
6.93049,23.82
