Timestamp (s),Angle (deg)
5.82789,-21.1816
5.85975,-21.1816
5.88747,-21.1816
5.91087,-21.1816
5.94112,-21.1816
5.96882,-21.1816
5.99508,-21.1816
6.02274,-21.1816
6.04592,-21.1816
6.07748,-21.1816
6.10407,-21.0938
6.12742,-21.0938
6.1572,-21.0938
6.18531,-21.0938
6.21076,-21.0938
6.23836,-21.0938
6.26788,-21.0938
6.29062,-21.0938
6.31862,-21.0938
6.34266,-21.0938
6.37186,-21.0938
6.3925,-21.0938
6.42645,-21.0938
6.4539,-21.0938
6.47823,-21.0938
6.50507,-21.0938
6.53568,-21.0938
6.56081,-21.0938
6.58926,-21.0938
6.61542,-21.0938
6.64263,-21.0938
6.66916,-21.0938
6.69247,-21.0938
6.72341,-21.0938
6.75146,-21.0938
6.77757,-21.0938
6.80404,-21.0938
6.82491,-21.0938
6.85909,-21.0938
6.8856,-21.0938
6.91012,-21.0938
6.93981,-21.0938
6.96761,-21.0938
6.99196,-21.0938
7.02015,-21.0938
7.04419,-21.0938
7.07456,-21.0938
7.10206,-21.0059
7.12485,-20.3027
7.15475,-17.1387
7.17647,-9.4043
7.20774,0.4395
7.23439,4.834
7.25998,1.6699
7.28571,-1.3184
7.30961,-0.791
7.33637,0.7031
7.36263,1.0547
7.38735,0.3516
7.41056,0.3516
7.43821,0.4395
7.46225,0.4395
7.49034,0.4395
7.51694,0.3516
7.54173,0.3516
7.56822,0.3516
7.59312,0.2637
7.61865,0.3516
7.64308,0.4395
7.67056,0.4395
7.69226,0.3516
7.72127,0.3516
7.74366,0.4395
7.77305,0.4395
7.8,0.4395
7.82419,0.3516
7.85029,0.4395
7.87491,0.4395
7.90203,0.4395
7.92616,0.3516
7.95217,0.3516
7.97592,0.5273
8.00449,0.4395
8.02781,0.4395
8.05309,0.4395
8.07463,0.4395
8.10759,0.4395
8.13356,0.4395
8.15898,0.4395
8.18438,0.5273
8.20996,0.5273
8.2353,0.4395
8.25862,0.4395
8.28717,0.4395
